Code;Date;Hour;Temperature;Humidity;Strata;Month;SU;Period
UD243087;18/12/2017;08:30:00;14.27;100.00;Understory;December;D2;Day
CD243087;18/12/2017;09:00:00;15.37;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;09:00:00;14.39;100.00;Understory;December;D2;Day
CD243087;18/12/2017;09:30:00;15.56;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;09:30:00;14.67;100.00;Understory;December;D2;Day
CD243087;18/12/2017;10:00:00;15.70;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;10:00:00;14.79;100.00;Understory;December;D2;Day
CD243087;18/12/2017;10:30:00;15.87;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;10:30:00;14.98;100.00;Understory;December;D2;Day
CD243087;18/12/2017;11:00:00;15.92;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;11:00:00;15.08;100.00;Understory;December;D2;Day
CD243087;18/12/2017;11:30:00;16.08;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;11:30:00;15.22;100.00;Understory;December;D2;Day
CD243087;18/12/2017;12:00:00;16.27;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;12:00:00;15.32;100.00;Understory;December;D2;Day
CD243087;18/12/2017;12:30:00;16.27;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;12:30:00;15.39;100.00;Understory;December;D2;Day
CD243087;18/12/2017;13:00:00;16.23;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;13:00:00;15.27;100.00;Understory;December;D2;Day
CD243087;18/12/2017;13:30:00;16.20;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;13:30:00;15.20;100.00;Understory;December;D2;Day
CD243087;18/12/2017;14:00:00;16.13;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;14:00:00;15.03;100.00;Understory;December;D2;Day
CD243087;18/12/2017;14:30:00;16.01;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;14:30:00;14.94;100.00;Understory;December;D2;Day
CD243087;18/12/2017;15:00:00;15.94;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;15:00:00;14.94;100.00;Understory;December;D2;Day
CD243087;18/12/2017;15:30:00;15.99;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;15:30:00;15.03;100.00;Understory;December;D2;Day
CD243087;18/12/2017;16:00:00;15.94;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;16:00:00;14.94;100.00;Understory;December;D2;Day
CD243087;18/12/2017;16:30:00;15.87;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;16:30:00;14.94;100.00;Understory;December;D2;Day
CD243087;18/12/2017;17:00:00;15.72;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;17:00:00;14.67;100.00;Understory;December;D2;Day
CD243087;18/12/2017;17:30:00;15.65;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;17:30:00;14.63;100.00;Understory;December;D2;Day
CD243087;18/12/2017;18:00:00;15.44;100.00;Canopy;December;D2;Day
UD243087;18/12/2017;18:00:00;14.22;100.00;Understory;December;D2;Day
CD243087;18/12/2017;18:30:00;15.18;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;18:30:00;13.98;100.00;Understory;December;D2;Night
CD243087;18/12/2017;19:00:00;14.98;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;19:00:00;13.86;100.00;Understory;December;D2;Night
CD243087;18/12/2017;19:30:00;14.77;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;19:30:00;13.59;100.00;Understory;December;D2;Night
CD243087;18/12/2017;20:00:00;14.70;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;20:00:00;13.45;100.00;Understory;December;D2;Night
CD243087;18/12/2017;20:30:00;14.60;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;20:30:00;13.33;100.00;Understory;December;D2;Night
CD243087;18/12/2017;21:00:00;14.53;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;21:00:00;13.40;100.00;Understory;December;D2;Night
CD243087;18/12/2017;21:30:00;14.51;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;21:30:00;13.40;100.00;Understory;December;D2;Night
CD243087;18/12/2017;22:00:00;14.48;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;22:00:00;13.45;100.00;Understory;December;D2;Night
CD243087;18/12/2017;22:30:00;14.43;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;22:30:00;13.35;100.00;Understory;December;D2;Night
CD243087;18/12/2017;23:00:00;14.36;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;23:00:00;13.31;100.00;Understory;December;D2;Night
CD243087;18/12/2017;23:30:00;14.29;100.00;Canopy;December;D2;Night
UD243087;18/12/2017;23:30:00;13.21;100.00;Understory;December;D2;Night
CD243088;19/12/2017;00:00:00;14.29;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;00:00:00;13.28;100.00;Understory;December;D2;Night
CD243088;19/12/2017;00:30:00;14.31;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;00:30:00;13.31;100.00;Understory;December;D2;Night
CD243088;19/12/2017;01:00:00;14.34;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;01:00:00;13.31;100.00;Understory;December;D2;Night
CD243088;19/12/2017;01:30:00;14.39;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;01:30:00;13.38;100.00;Understory;December;D2;Night
CD243088;19/12/2017;02:00:00;14.43;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;02:00:00;13.47;100.00;Understory;December;D2;Night
CD243088;19/12/2017;02:30:00;14.46;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;02:30:00;13.50;100.00;Understory;December;D2;Night
CD243088;19/12/2017;03:00:00;14.48;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;03:00:00;13.52;100.00;Understory;December;D2;Night
CD243088;19/12/2017;03:30:00;14.48;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;03:30:00;13.57;100.00;Understory;December;D2;Night
CD243088;19/12/2017;04:00:00;14.48;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;04:00:00;13.55;100.00;Understory;December;D2;Night
CD243088;19/12/2017;04:30:00;14.46;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;04:30:00;13.55;100.00;Understory;December;D2;Night
CD243088;19/12/2017;05:00:00;14.63;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;05:00:00;13.83;100.00;Understory;December;D2;Night
CD243088;19/12/2017;05:30:00;14.72;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;05:30:00;14.03;100.00;Understory;December;D2;Night
CD243088;19/12/2017;06:00:00;14.79;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;06:00:00;14.03;100.00;Understory;December;D2;Night
CD243088;19/12/2017;06:30:00;14.84;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;06:30:00;14.05;100.00;Understory;December;D2;Night
CD243088;19/12/2017;07:00:00;14.91;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;07:00:00;14.24;100.00;Understory;December;D2;Night
CD243088;19/12/2017;07:30:00;15.01;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;07:30:00;14.43;100.00;Understory;December;D2;Night
CD243088;19/12/2017;08:00:00;15.22;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;08:00:00;14.82;100.00;Understory;December;D2;Day
CD243088;19/12/2017;08:30:00;15.44;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;08:30:00;15.20;100.00;Understory;December;D2;Day
CD243088;19/12/2017;09:00:00;15.72;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;09:00:00;15.84;100.00;Understory;December;D2;Day
CD243088;19/12/2017;09:30:00;16.15;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;09:30:00;16.42;100.00;Understory;December;D2;Day
CD243088;19/12/2017;10:00:00;16.61;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;10:00:00;17.13;100.00;Understory;December;D2;Day
CD243088;19/12/2017;10:30:00;17.11;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;10:30:00;17.75;100.00;Understory;December;D2;Day
CD243088;19/12/2017;11:00:00;17.92;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;11:00:00;18.39;100.00;Understory;December;D2;Day
CD243088;19/12/2017;11:30:00;18.32;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;11:30:00;18.84;100.00;Understory;December;D2;Day
CD243088;19/12/2017;12:00:00;18.70;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;12:00:00;19.37;100.00;Understory;December;D2;Day
CD243088;19/12/2017;12:30:00;19.22;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;12:30:00;19.79;100.00;Understory;December;D2;Day
CD243088;19/12/2017;13:00:00;19.75;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;13:00:00;20.53;99.04;Understory;December;D2;Day
CD243088;19/12/2017;13:30:00;20.29;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;13:30:00;21.06;98.11;Understory;December;D2;Day
CD243088;19/12/2017;14:00:00;21.10;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;14:00:00;22.63;95.75;Understory;December;D2;Day
CD243088;19/12/2017;14:30:00;22.61;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;14:30:00;22.13;95.33;Understory;December;D2;Day
CD243088;19/12/2017;15:00:00;22.35;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;15:00:00;22.08;94.71;Understory;December;D2;Day
CD243088;19/12/2017;15:30:00;21.99;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;15:30:00;22.30;92.48;Understory;December;D2;Day
CD243088;19/12/2017;16:00:00;21.56;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;16:00:00;21.89;91.49;Understory;December;D2;Day
CD243088;19/12/2017;16:30:00;21.37;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;16:30:00;20.98;92.45;Understory;December;D2;Day
CD243088;19/12/2017;17:00:00;20.41;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;17:00:00;20.15;93.79;Understory;December;D2;Day
CD243088;19/12/2017;17:30:00;19.65;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;17:30:00;19.37;94.83;Understory;December;D2;Day
CD243088;19/12/2017;18:00:00;19.10;100.00;Canopy;December;D2;Day
UD243088;19/12/2017;18:00:00;18.70;96.42;Understory;December;D2;Day
CD243088;19/12/2017;18:30:00;18.70;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;18:30:00;18.37;97.27;Understory;December;D2;Night
CD243088;19/12/2017;19:00:00;18.49;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;19:00:00;18.15;98.04;Understory;December;D2;Night
CD243088;19/12/2017;19:30:00;18.27;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;19:30:00;17.99;98.30;Understory;December;D2;Night
CD243088;19/12/2017;20:00:00;18.13;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;20:00:00;17.80;98.41;Understory;December;D2;Night
CD243088;19/12/2017;20:30:00;17.99;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;20:30:00;17.70;98.59;Understory;December;D2;Night
CD243088;19/12/2017;21:00:00;17.89;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;21:00:00;17.63;98.77;Understory;December;D2;Night
CD243088;19/12/2017;21:30:00;17.82;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;21:30:00;17.56;99.03;Understory;December;D2;Night
CD243088;19/12/2017;22:00:00;17.77;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;22:00:00;17.51;99.28;Understory;December;D2;Night
CD243088;19/12/2017;22:30:00;17.75;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;22:30:00;17.53;99.41;Understory;December;D2;Night
CD243088;19/12/2017;23:00:00;17.72;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;23:00:00;17.56;99.57;Understory;December;D2;Night
CD243088;19/12/2017;23:30:00;17.70;100.00;Canopy;December;D2;Night
UD243088;19/12/2017;23:30:00;17.53;99.62;Understory;December;D2;Night
CD243089;20/12/2017;00:00:00;17.68;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;00:00:00;17.49;99.71;Understory;December;D2;Night
CD243089;20/12/2017;00:30:00;17.63;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;00:30:00;17.46;99.80;Understory;December;D2;Night
CD243089;20/12/2017;01:00:00;17.61;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;01:00:00;17.44;99.92;Understory;December;D2;Night
CD243089;20/12/2017;01:30:00;17.61;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;01:30:00;17.46;100.00;Understory;December;D2;Night
CD243089;20/12/2017;02:00:00;17.58;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;02:00:00;17.42;100.00;Understory;December;D2;Night
CD243089;20/12/2017;02:30:00;17.58;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;02:30:00;17.42;100.00;Understory;December;D2;Night
CD243089;20/12/2017;03:00:00;17.61;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;03:00:00;17.44;100.00;Understory;December;D2;Night
CD243089;20/12/2017;03:30:00;17.61;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;03:30:00;17.44;100.00;Understory;December;D2;Night
CD243089;20/12/2017;04:00:00;17.61;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;04:00:00;17.42;100.00;Understory;December;D2;Night
CD243089;20/12/2017;04:30:00;17.58;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;04:30:00;17.32;100.00;Understory;December;D2;Night
CD243089;20/12/2017;05:00:00;17.56;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;05:00:00;17.32;100.00;Understory;December;D2;Night
CD243089;20/12/2017;05:30:00;17.53;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;05:30:00;17.27;100.00;Understory;December;D2;Night
CD243089;20/12/2017;06:00:00;17.51;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;06:00:00;17.20;100.00;Understory;December;D2;Night
CD243089;20/12/2017;06:30:00;17.42;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;06:30:00;17.03;100.00;Understory;December;D2;Night
CD243089;20/12/2017;07:00:00;17.32;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;07:00:00;16.87;100.00;Understory;December;D2;Night
CD243089;20/12/2017;07:30:00;17.32;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;07:30:00;17.06;100.00;Understory;December;D2;Night
CD243089;20/12/2017;08:00:00;17.46;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;08:00:00;17.37;100.00;Understory;December;D2;Day
CD243089;20/12/2017;08:30:00;17.65;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;08:30:00;17.80;100.00;Understory;December;D2;Day
CD243089;20/12/2017;09:00:00;17.96;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;09:00:00;18.37;100.00;Understory;December;D2;Day
CD243089;20/12/2017;09:30:00;18.37;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;09:30:00;19.03;100.00;Understory;December;D2;Day
CD243089;20/12/2017;10:00:00;18.75;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;10:00:00;19.58;99.77;Understory;December;D2;Day
CD243089;20/12/2017;10:30:00;18.96;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;10:30:00;19.79;99.46;Understory;December;D2;Day
CD243089;20/12/2017;11:00:00;19.01;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;11:00:00;19.72;99.24;Understory;December;D2;Day
CD243089;20/12/2017;11:30:00;19.25;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;11:30:00;20.13;99.09;Understory;December;D2;Day
CD243089;20/12/2017;12:00:00;19.60;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;12:00:00;20.51;97.08;Understory;December;D2;Day
CD243089;20/12/2017;12:30:00;19.94;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;12:30:00;21.06;95.66;Understory;December;D2;Day
CD243089;20/12/2017;13:00:00;20.15;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;13:00:00;21.41;94.72;Understory;December;D2;Day
CD243089;20/12/2017;13:30:00;20.06;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;13:30:00;21.03;94.07;Understory;December;D2;Day
CD243089;20/12/2017;14:00:00;19.87;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;14:00:00;20.72;95.42;Understory;December;D2;Day
CD243089;20/12/2017;14:30:00;19.63;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;14:30:00;20.27;95.83;Understory;December;D2;Day
CD243089;20/12/2017;15:00:00;19.29;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;15:00:00;19.75;96.74;Understory;December;D2;Day
CD243089;20/12/2017;15:30:00;19.08;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;15:30:00;19.37;97.53;Understory;December;D2;Day
CD243089;20/12/2017;16:00:00;18.94;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;16:00:00;19.13;98.76;Understory;December;D2;Day
CD243089;20/12/2017;16:30:00;18.84;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;16:30:00;18.94;99.64;Understory;December;D2;Day
CD243089;20/12/2017;17:00:00;18.89;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;17:00:00;19.03;100.00;Understory;December;D2;Day
CD243089;20/12/2017;17:30:00;18.99;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;17:30:00;19.18;100.00;Understory;December;D2;Day
CD243089;20/12/2017;18:00:00;18.89;100.00;Canopy;December;D2;Day
UD243089;20/12/2017;18:00:00;18.53;100.00;Understory;December;D2;Day
CD243089;20/12/2017;18:30:00;18.79;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;18:30:00;18.70;100.00;Understory;December;D2;Night
CD243089;20/12/2017;19:00:00;18.77;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;19:00:00;18.77;100.00;Understory;December;D2;Night
CD243089;20/12/2017;19:30:00;18.75;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;19:30:00;18.77;100.00;Understory;December;D2;Night
CD243089;20/12/2017;20:00:00;18.70;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;20:00:00;18.70;100.00;Understory;December;D2;Night
CD243089;20/12/2017;20:30:00;18.58;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;20:30:00;18.27;100.00;Understory;December;D2;Night
CD243089;20/12/2017;21:00:00;18.34;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;21:00:00;17.89;100.00;Understory;December;D2;Night
CD243089;20/12/2017;21:30:00;18.22;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;21:30:00;17.89;100.00;Understory;December;D2;Night
CD243089;20/12/2017;22:00:00;18.18;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;22:00:00;17.89;100.00;Understory;December;D2;Night
CD243089;20/12/2017;22:30:00;18.11;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;22:30:00;17.82;100.00;Understory;December;D2;Night
CD243089;20/12/2017;23:00:00;18.01;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;23:00:00;17.63;100.00;Understory;December;D2;Night
CD243089;20/12/2017;23:30:00;17.84;100.00;Canopy;December;D2;Night
UD243089;20/12/2017;23:30:00;17.44;100.00;Understory;December;D2;Night
CD243090;21/12/2017;00:00:00;17.68;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;00:00:00;17.23;100.00;Understory;December;D2;Night
CD243090;21/12/2017;00:30:00;17.51;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;00:30:00;16.99;100.00;Understory;December;D2;Night
CD243090;21/12/2017;01:00:00;17.37;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;01:00:00;16.94;100.00;Understory;December;D2;Night
CD243090;21/12/2017;01:30:00;17.30;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;01:30:00;16.84;100.00;Understory;December;D2;Night
CD243090;21/12/2017;02:00:00;17.39;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;02:00:00;17.03;100.00;Understory;December;D2;Night
CD243090;21/12/2017;02:30:00;17.51;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;02:30:00;17.32;100.00;Understory;December;D2;Night
CD243090;21/12/2017;03:00:00;17.61;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;03:00:00;17.49;100.00;Understory;December;D2;Night
CD243090;21/12/2017;03:30:00;17.65;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;03:30:00;17.44;100.00;Understory;December;D2;Night
CD243090;21/12/2017;04:00:00;17.56;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;04:00:00;17.25;100.00;Understory;December;D2;Night
CD243090;21/12/2017;04:30:00;17.44;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;04:30:00;16.94;100.00;Understory;December;D2;Night
CD243090;21/12/2017;05:00:00;17.13;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;05:00:00;16.58;100.00;Understory;December;D2;Night
CD243090;21/12/2017;05:30:00;17.01;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;05:30:00;16.42;100.00;Understory;December;D2;Night
CD243090;21/12/2017;06:00:00;16.80;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;06:00:00;16.25;100.00;Understory;December;D2;Night
CD243090;21/12/2017;06:30:00;16.65;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;06:30:00;16.01;100.00;Understory;December;D2;Night
CD243090;21/12/2017;07:00:00;16.46;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;07:00:00;15.80;100.00;Understory;December;D2;Night
CD243090;21/12/2017;07:30:00;16.42;100.00;Canopy;December;D2;Night
UD243090;21/12/2017;07:30:00;15.94;100.00;Understory;December;D2;Night
CD243090;21/12/2017;08:00:00;16.61;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;08:00:00;16.37;100.00;Understory;December;D2;Day
CD243090;21/12/2017;08:30:00;16.99;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;08:30:00;16.94;100.00;Understory;December;D2;Day
CD243090;21/12/2017;09:00:00;17.46;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;09:00:00;17.68;100.00;Understory;December;D2;Day
CD243090;21/12/2017;09:30:00;17.92;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;09:30:00;18.32;100.00;Understory;December;D2;Day
CD243090;21/12/2017;10:00:00;18.13;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;10:00:00;18.60;100.00;Understory;December;D2;Day
CD243090;21/12/2017;10:30:00;18.53;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;10:30:00;19.03;100.00;Understory;December;D2;Day
CD243090;21/12/2017;11:00:00;19.77;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;11:00:00;19.65;100.00;Understory;December;D2;Day
CD243090;21/12/2017;11:30:00;19.77;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;11:30:00;19.89;100.00;Understory;December;D2;Day
CD243090;21/12/2017;12:00:00;19.87;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;12:00:00;22.03;100.00;Understory;December;D2;Day
CD243090;21/12/2017;12:30:00;20.10;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;12:30:00;22.51;100.00;Understory;December;D2;Day
CD243090;21/12/2017;13:00:00;20.84;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;13:00:00;23.26;99.46;Understory;December;D2;Day
CD243090;21/12/2017;13:30:00;21.18;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;13:30:00;23.38;98.12;Understory;December;D2;Day
CD243090;21/12/2017;14:00:00;21.56;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;14:00:00;23.98;96.63;Understory;December;D2;Day
CD243090;21/12/2017;14:30:00;24.92;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;14:30:00;24.10;93.44;Understory;December;D2;Day
CD243090;21/12/2017;15:00:00;25.21;100.00;Canopy;December;D2;Day
UD243090;21/12/2017;15:00:00;25.45;75.42;Understory;December;D2;Day
CD243090;21/12/2017;15:30:00;25.43;95.88;Canopy;December;D2;Day
UD243090;21/12/2017;15:30:00;25.70;75.17;Understory;December;D2;Day
CD243090;21/12/2017;16:00:00;25.67;87.61;Canopy;December;D2;Day
UD243090;21/12/2017;16:00:00;25.89;72.56;Understory;December;D2;Day
CD243090;21/12/2017;16:30:00;26.18;72.65;Canopy;December;D2;Day
UD243090;21/12/2017;16:30:00;26.35;70.18;Understory;December;D2;Day
CD243090;21/12/2017;17:00:00;26.28;71.42;Canopy;December;D2;Day
UD243090;21/12/2017;17:00:00;26.43;69.74;Understory;December;D2;Day
CD243090;21/12/2017;17:30:00;26.48;72.26;Canopy;December;D2;Day
UD243090;21/12/2017;17:30:00;26.62;70.97;Understory;December;D2;Day
CD243090;21/12/2017;18:00:00;25.84;73.03;Canopy;December;D2;Day
UD243090;21/12/2017;18:00:00;25.99;72.11;Understory;December;D2;Day
CF243147;16/02/2018;09:00:00;18.13;86.60;Canopy;February;F2;Day
UF243147;16/02/2018;09:00:00;17.68;85.37;Understory;February;F2;Day
CF243147;16/02/2018;09:30:00;20.89;83.79;Canopy;February;F2;Day
UF243147;16/02/2018;09:30:00;19.70;84.30;Understory;February;F2;Day
CF243147;16/02/2018;10:00:00;21.51;80.98;Canopy;February;F2;Day
UF243147;16/02/2018;10:00:00;20.08;82.86;Understory;February;F2;Day
CF243147;16/02/2018;10:30:00;22.11;84.54;Canopy;February;F2;Day
UF243147;16/02/2018;10:30:00;20.84;82.35;Understory;February;F2;Day
CF243147;16/02/2018;11:00:00;21.46;88.67;Canopy;February;F2;Day
UF243147;16/02/2018;11:00:00;20.41;88.28;Understory;February;F2;Day
CF243147;16/02/2018;11:30:00;22.06;86.00;Canopy;February;F2;Day
UF243147;16/02/2018;11:30:00;21.34;85.28;Understory;February;F2;Day
CF243147;16/02/2018;12:00:00;22.56;62.05;Canopy;February;F2;Day
UF243147;16/02/2018;12:00:00;20.51;77.54;Understory;February;F2;Day
CF243147;16/02/2018;12:30:00;23.04;64.28;Canopy;February;F2;Day
UF243147;16/02/2018;12:30:00;19.98;84.78;Understory;February;F2;Day
CF243147;16/02/2018;13:00:00;25.50;53.57;Canopy;February;F2;Day
UF243147;16/02/2018;13:00:00;21.29;75.03;Understory;February;F2;Day
CF243147;16/02/2018;13:30:00;24.44;54.81;Canopy;February;F2;Day
UF243147;16/02/2018;13:30:00;21.25;70.98;Understory;February;F2;Day
CF243147;16/02/2018;14:00:00;24.70;55.38;Canopy;February;F2;Day
UF243147;16/02/2018;14:00:00;21.08;70.48;Understory;February;F2;Day
CF243147;16/02/2018;14:30:00;24.75;58.03;Canopy;February;F2;Day
UF243147;16/02/2018;14:30:00;21.94;69.37;Understory;February;F2;Day
CF243147;16/02/2018;15:00:00;25.28;61.66;Canopy;February;F2;Day
UF243147;16/02/2018;15:00:00;22.08;72.34;Understory;February;F2;Day
CF243147;16/02/2018;15:30:00;24.80;61.83;Canopy;February;F2;Day
UF243147;16/02/2018;15:30:00;22.27;71.96;Understory;February;F2;Day
CF243147;16/02/2018;16:00:00;26.30;57.89;Canopy;February;F2;Day
UF243147;16/02/2018;16:00:00;22.47;71.24;Understory;February;F2;Day
CF243147;16/02/2018;16:30:00;25.07;62.67;Canopy;February;F2;Day
UF243147;16/02/2018;16:30:00;22.08;73.79;Understory;February;F2;Day
CF243147;16/02/2018;17:00:00;22.75;68.09;Canopy;February;F2;Day
UF243147;16/02/2018;17:00:00;21.13;74.65;Understory;February;F2;Day
CF243147;16/02/2018;17:30:00;23.62;66.42;Canopy;February;F2;Day
