Code;Data;Hora;Time;Temp;UR;Strata;SU;Period
C43083D2;13/12/2017;19:30:00;14/12/2017;23.33;65.41;Canopy;D2;Night
U43083D2;13/12/2017;19:30:00;14/12/2017;20.96;83.83;Understory;D2;Night
C43083D2;13/12/2017;20:00:00;14/12/2017;22.13;72.17;Canopy;D2;Night
U43083D2;13/12/2017;20:00:00;14/12/2017;20.46;85.96;Understory;D2;Night
C43083D2;13/12/2017;20:30:00;14/12/2017;20.08;79.91;Canopy;D2;Night
U43083D2;13/12/2017;20:30:00;14/12/2017;19.58;85.48;Understory;D2;Night
C43083D2;13/12/2017;21:00:00;14/12/2017;19.1;84.71;Canopy;D2;Night
U43083D2;13/12/2017;21:00:00;14/12/2017;18.94;86.43;Understory;D2;Night
C43083D2;13/12/2017;21:30:00;14/12/2017;18.84;84.76;Canopy;D2;Night
U43083D2;13/12/2017;21:30:00;14/12/2017;18.77;90.27;Understory;D2;Night
C43083D2;13/12/2017;22:00:00;14/12/2017;18.89;84.17;Canopy;D2;Night
U43083D2;13/12/2017;22:00:00;14/12/2017;18.65;90.75;Understory;D2;Night
C43083D2;13/12/2017;22:30:00;14/12/2017;18.96;87.31;Canopy;D2;Night
U43083D2;13/12/2017;22:30:00;14/12/2017;18.58;91.66;Understory;D2;Night
C43083D2;13/12/2017;23:00:00;14/12/2017;18.65;88.48;Canopy;D2;Night
U43083D2;13/12/2017;23:00:00;14/12/2017;18.56;92.91;Understory;D2;Night
C43083D2;13/12/2017;23:30:00;14/12/2017;18.34;84.82;Canopy;D2;Night
U43083D2;13/12/2017;23:30:00;14/12/2017;18.41;92.55;Understory;D2;Night
C43083D2;14/12/2017;00:00:00;14/12/2017;18.32;75.04;Canopy;D2;Night
U43083D2;14/12/2017;00:00:00;14/12/2017;17.82;90.65;Understory;D2;Night
C43083D2;14/12/2017;00:30:00;14/12/2017;18.32;73.63;Canopy;D2;Night
U43083D2;14/12/2017;00:30:00;14/12/2017;17.49;90.78;Understory;D2;Night
C43083D2;14/12/2017;01:00:00;14/12/2017;18.6;76.09;Canopy;D2;Night
U43083D2;14/12/2017;01:00:00;14/12/2017;17.25;90.35;Understory;D2;Night
C43083D2;14/12/2017;01:30:00;14/12/2017;19.22;78.35;Canopy;D2;Night
U43083D2;14/12/2017;01:30:00;14/12/2017;17.27;91.47;Understory;D2;Night
C43083D2;14/12/2017;02:00:00;14/12/2017;18.96;79.45;Canopy;D2;Night
U43083D2;14/12/2017;02:00:00;14/12/2017;17.56;92.23;Understory;D2;Night
C43083D2;14/12/2017;02:30:00;14/12/2017;18.51;80.31;Canopy;D2;Night
U43083D2;14/12/2017;02:30:00;14/12/2017;17.63;92.7;Understory;D2;Night
C43083D2;14/12/2017;03:00:00;14/12/2017;18.25;81.26;Canopy;D2;Night
U43083D2;14/12/2017;03:00:00;14/12/2017;17.46;92.66;Understory;D2;Night
C43083D2;14/12/2017;03:30:00;14/12/2017;17.94;82.41;Canopy;D2;Night
U43083D2;14/12/2017;03:30:00;14/12/2017;17.37;92.47;Understory;D2;Night
C43083D2;14/12/2017;04:00:00;14/12/2017;17.44;84.72;Canopy;D2;Night
U43083D2;14/12/2017;04:00:00;14/12/2017;17.13;92.55;Understory;D2;Night
C43083D2;14/12/2017;04:30:00;14/12/2017;17.44;84.61;Canopy;D2;Night
U43083D2;14/12/2017;04:30:00;14/12/2017;16.92;93.05;Understory;D2;Night
C43083D2;14/12/2017;05:00:00;14/12/2017;17.18;85.83;Canopy;D2;Night
U43083D2;14/12/2017;05:00:00;14/12/2017;16.8;92.3;Understory;D2;Night
C43083D2;14/12/2017;05:30:00;14/12/2017;17.3;85.61;Canopy;D2;Night
U43083D2;14/12/2017;05:30:00;14/12/2017;16.75;92.82;Understory;D2;Night
C43083D2;14/12/2017;06:00:00;14/12/2017;17.03;86.67;Canopy;D2;Night
U43083D2;14/12/2017;06:00:00;14/12/2017;16.65;93.43;Understory;D2;Night
C43083D2;14/12/2017;06:30:00;14/12/2017;16.92;87.69;Canopy;D2;Night
U43083D2;14/12/2017;06:30:00;14/12/2017;16.56;93.22;Understory;D2;Night
C43083D2;14/12/2017;07:00:00;14/12/2017;16.89;88.47;Canopy;D2;Night
U43083D2;14/12/2017;07:00:00;14/12/2017;16.58;93.93;Understory;D2;Night
C43083D2;14/12/2017;07:30:00;14/12/2017;16.87;89.69;Canopy;D2;Night
U43083D2;14/12/2017;07:30:00;14/12/2017;16.56;94.19;Understory;D2;Night
C43083D2;14/12/2017;08:00:00;14/12/2017;18.08;86.18;Canopy;D2;Day
U43083D2;14/12/2017;08:00:00;14/12/2017;16.89;94.48;Understory;D2;Day
C43083D2;14/12/2017;08:30:00;14/12/2017;20.37;78.45;Canopy;D2;Day
U43083D2;14/12/2017;08:30:00;14/12/2017;17.65;94.65;Understory;D2;Day
C43083D2;14/12/2017;09:00:00;14/12/2017;22.42;71.81;Canopy;D2;Day
U43083D2;14/12/2017;09:00:00;14/12/2017;18.63;93.56;Understory;D2;Day
C43083D2;14/12/2017;09:30:00;14/12/2017;23.98;69.06;Canopy;D2;Day
U43083D2;14/12/2017;09:30:00;14/12/2017;19.75;92.09;Understory;D2;Day
C43084D2;14/12/2017;10:00:00;15/12/2017;23.71;68.77;Canopy;D2;Day
U43084D2;14/12/2017;10:00:00;15/12/2017;20.7;89.95;Understory;D2;Day
C43084D2;14/12/2017;10:30:00;15/12/2017;25.72;63.05;Canopy;D2;Day
U43084D2;14/12/2017;10:30:00;15/12/2017;21.46;88.72;Understory;D2;Day
C43084D2;14/12/2017;11:00:00;15/12/2017;27.31;58.05;Canopy;D2;Day
U43084D2;14/12/2017;11:00:00;15/12/2017;22.75;83.31;Understory;D2;Day
C43084D2;14/12/2017;11:30:00;15/12/2017;28.92;52.87;Canopy;D2;Day
U43084D2;14/12/2017;11:30:00;15/12/2017;23.91;73.21;Understory;D2;Day
C43084D2;14/12/2017;12:00:00;15/12/2017;28.32;54.26;Canopy;D2;Day
U43084D2;14/12/2017;12:00:00;15/12/2017;24.85;70.88;Understory;D2;Day
C43084D2;14/12/2017;12:30:00;15/12/2017;27.68;52.99;Canopy;D2;Day
U43084D2;14/12/2017;12:30:00;15/12/2017;24.85;71.33;Understory;D2;Day
C43084D2;14/12/2017;13:00:00;15/12/2017;27.51;52.01;Canopy;D2;Day
U43084D2;14/12/2017;13:00:00;15/12/2017;24.36;73.68;Understory;D2;Day
C43084D2;14/12/2017;13:30:00;15/12/2017;27.9;53.56;Canopy;D2;Day
U43084D2;14/12/2017;13:30:00;15/12/2017;23.88;76.33;Understory;D2;Day
C43084D2;14/12/2017;14:00:00;15/12/2017;29.41;45.7;Canopy;D2;Day
U43084D2;14/12/2017;14:00:00;15/12/2017;25.26;69.74;Understory;D2;Day
C43084D2;14/12/2017;14:30:00;15/12/2017;28.42;47.24;Canopy;D2;Day
U43084D2;14/12/2017;14:30:00;15/12/2017;24.2;75.2;Understory;D2;Day
C43084D2;14/12/2017;15:00:00;15/12/2017;28.84;49.59;Canopy;D2;Day
U43084D2;14/12/2017;15:00:00;15/12/2017;24.44;77.08;Understory;D2;Day
C43084D2;14/12/2017;15:30:00;15/12/2017;28.35;54.01;Canopy;D2;Day
U43084D2;14/12/2017;15:30:00;15/12/2017;24.44;80.7;Understory;D2;Day
C43084D2;14/12/2017;16:00:00;15/12/2017;27.7;56.38;Canopy;D2;Day
U43084D2;14/12/2017;16:00:00;15/12/2017;24.24;78.94;Understory;D2;Day
C43084D2;14/12/2017;16:30:00;15/12/2017;26.38;61.13;Canopy;D2;Day
U43084D2;14/12/2017;16:30:00;15/12/2017;23.67;80.82;Understory;D2;Day
C43084D2;14/12/2017;17:00:00;15/12/2017;25.45;63.34;Canopy;D2;Day
U43084D2;14/12/2017;17:00:00;15/12/2017;23.11;84.34;Understory;D2;Day
C43084D2;14/12/2017;17:30:00;15/12/2017;25.21;64.58;Canopy;D2;Day
U43084D2;14/12/2017;17:30:00;15/12/2017;22.78;85.5;Understory;D2;Day
C43084D2;14/12/2017;18:00:00;15/12/2017;25.36;63.72;Canopy;D2;Day
U43084D2;14/12/2017;18:00:00;15/12/2017;22.66;84.27;Understory;D2;Day
C43084D2;14/12/2017;18:30:00;15/12/2017;24.44;65.48;Canopy;D2;Night
U43084D2;14/12/2017;18:30:00;15/12/2017;22.37;85.46;Understory;D2;Night
C43084D2;14/12/2017;19:00:00;15/12/2017;24.05;68.77;Canopy;D2;Night
U43084D2;14/12/2017;19:00:00;15/12/2017;22.08;85.67;Understory;D2;Night
C43084D2;14/12/2017;19:30:00;15/12/2017;23.04;74.3;Canopy;D2;Night
U43084D2;14/12/2017;19:30:00;15/12/2017;21.7;86.11;Understory;D2;Night
C43084D2;14/12/2017;20:00:00;15/12/2017;22.3;78.25;Canopy;D2;Night
U43084D2;14/12/2017;20:00:00;15/12/2017;21.32;88.9;Understory;D2;Night
C43084D2;14/12/2017;20:30:00;15/12/2017;21.72;81.23;Canopy;D2;Night
U43084D2;14/12/2017;20:30:00;15/12/2017;20.94;89.19;Understory;D2;Night
C43084D2;14/12/2017;21:00:00;15/12/2017;20.89;83.06;Canopy;D2;Night
U43084D2;14/12/2017;21:00:00;15/12/2017;20.6;90.9;Understory;D2;Night
C43084D2;14/12/2017;21:30:00;15/12/2017;20.39;81.13;Canopy;D2;Night
U43084D2;14/12/2017;21:30:00;15/12/2017;20.17;87.54;Understory;D2;Night
C43084D2;14/12/2017;22:00:00;15/12/2017;19.84;81.66;Canopy;D2;Night
U43084D2;14/12/2017;22:00:00;15/12/2017;19.75;87.6;Understory;D2;Night
C43084D2;14/12/2017;22:30:00;15/12/2017;19.01;84.42;Canopy;D2;Night
U43084D2;14/12/2017;22:30:00;15/12/2017;19.13;87.29;Understory;D2;Night
C43084D2;14/12/2017;23:00:00;15/12/2017;18.3;85.95;Canopy;D2;Night
U43084D2;14/12/2017;23:00:00;15/12/2017;18.6;86.27;Understory;D2;Night
C43084D2;14/12/2017;23:30:00;15/12/2017;17.84;85.63;Canopy;D2;Night
U43084D2;14/12/2017;23:30:00;15/12/2017;18.22;88.95;Understory;D2;Night
C43084D2;15/12/2017;00:00:00;15/12/2017;17.92;84.85;Canopy;D2;Night
U43084D2;15/12/2017;00:00:00;15/12/2017;17.99;87.62;Understory;D2;Night
C43084D2;15/12/2017;00:30:00;15/12/2017;17.87;85.42;Canopy;D2;Night
U43084D2;15/12/2017;00:30:00;15/12/2017;17.89;88.63;Understory;D2;Night
C43084D2;15/12/2017;01:00:00;15/12/2017;17.44;88.09;Canopy;D2;Night
U43084D2;15/12/2017;01:00:00;15/12/2017;17.7;88.31;Understory;D2;Night
C43084D2;15/12/2017;01:30:00;15/12/2017;16.32;91.26;Canopy;D2;Night
U43084D2;15/12/2017;01:30:00;15/12/2017;17.03;88.21;Understory;D2;Night
C43084D2;15/12/2017;02:00:00;15/12/2017;15.61;92.9;Canopy;D2;Night
U43084D2;15/12/2017;02:00:00;15/12/2017;16.42;89.9;Understory;D2;Night
C43084D2;15/12/2017;02:30:00;15/12/2017;15.18;94.04;Canopy;D2;Night
U43084D2;15/12/2017;02:30:00;15/12/2017;15.96;90.83;Understory;D2;Night
C43084D2;15/12/2017;03:00:00;15/12/2017;14.98;94.69;Canopy;D2;Night
U43084D2;15/12/2017;03:00:00;15/12/2017;15.8;92.31;Understory;D2;Night
C43084D2;15/12/2017;03:30:00;15/12/2017;14.65;95.56;Canopy;D2;Night
U43084D2;15/12/2017;03:30:00;15/12/2017;15.68;92.31;Understory;D2;Night
C43084D2;15/12/2017;04:00:00;15/12/2017;14.41;96.44;Canopy;D2;Night
U43084D2;15/12/2017;04:00:00;15/12/2017;15.44;93.11;Understory;D2;Night
C43084D2;15/12/2017;04:30:00;15/12/2017;14.29;97.15;Canopy;D2;Night
U43084D2;15/12/2017;04:30:00;15/12/2017;15.29;94.33;Understory;D2;Night
C43084D2;15/12/2017;05:00:00;15/12/2017;14.03;98;Canopy;D2;Night
U43084D2;15/12/2017;05:00:00;15/12/2017;15.08;94.58;Understory;D2;Night
C43084D2;15/12/2017;05:30:00;15/12/2017;14.1;98.52;Canopy;D2;Night
U43084D2;15/12/2017;05:30:00;15/12/2017;15.13;95.04;Understory;D2;Night
C43084D2;15/12/2017;06:00:00;15/12/2017;14.1;98.32;Canopy;D2;Night
U43084D2;15/12/2017;06:00:00;15/12/2017;15.01;95.03;Understory;D2;Night
C43084D2;15/12/2017;06:30:00;15/12/2017;14.05;98.87;Canopy;D2;Night
U43084D2;15/12/2017;06:30:00;15/12/2017;15.03;95.04;Understory;D2;Night
C43084D2;15/12/2017;07:00:00;15/12/2017;14.12;98.89;Canopy;D2;Night
U43084D2;15/12/2017;07:00:00;15/12/2017;15.13;95.42;Understory;D2;Night
C43084D2;15/12/2017;07:30:00;15/12/2017;14.58;99.47;Canopy;D2;Night
U43084D2;15/12/2017;07:30:00;15/12/2017;15.49;96.24;Understory;D2;Night
C43084D2;15/12/2017;08:00:00;15/12/2017;16.32;99.74;Canopy;D2;Day
U43084D2;15/12/2017;08:00:00;15/12/2017;16.13;96.67;Understory;D2;Day
C43084D2;15/12/2017;08:30:00;15/12/2017;19.22;81.97;Canopy;D2;Day
U43084D2;15/12/2017;08:30:00;15/12/2017;17.01;96.39;Understory;D2;Day
C43084D2;15/12/2017;09:00:00;15/12/2017;22.94;61.8;Canopy;D2;Day
U43084D2;15/12/2017;09:00:00;15/12/2017;17.99;95.45;Understory;D2;Day
C43084D2;15/12/2017;09:30:00;15/12/2017;25.5;48.13;Canopy;D2;Day
U43084D2;15/12/2017;09:30:00;15/12/2017;18.94;94.11;Understory;D2;Day
C43085D2;15/12/2017;10:00:00;16/12/2017;24;54.9;Canopy;D2;Day
U43085D2;15/12/2017;10:00:00;16/12/2017;19.75;91.31;Understory;D2;Day
C43085D2;15/12/2017;10:30:00;16/12/2017;23.4;64.52;Canopy;D2;Day
U43085D2;15/12/2017;10:30:00;16/12/2017;20.13;89.87;Understory;D2;Day
C43085D2;15/12/2017;11:00:00;16/12/2017;25.21;59.4;Canopy;D2;Day
U43085D2;15/12/2017;11:00:00;16/12/2017;20.91;86.59;Understory;D2;Day
C43085D2;15/12/2017;11:30:00;16/12/2017;25.5;60.41;Canopy;D2;Day
U43085D2;15/12/2017;11:30:00;16/12/2017;20.98;86.16;Understory;D2;Day
C43085D2;15/12/2017;12:00:00;16/12/2017;26.57;57.78;Canopy;D2;Day
U43085D2;15/12/2017;12:00:00;16/12/2017;22.42;83.57;Understory;D2;Day
C43085D2;15/12/2017;12:30:00;16/12/2017;26.55;60.01;Canopy;D2;Day
U43085D2;15/12/2017;12:30:00;16/12/2017;23.33;74.15;Understory;D2;Day
C43085D2;15/12/2017;13:00:00;16/12/2017;26.09;62.5;Canopy;D2;Day
U43085D2;15/12/2017;13:00:00;16/12/2017;23.3;79.29;Understory;D2;Day
C43085D2;15/12/2017;13:30:00;16/12/2017;27.16;61.44;Canopy;D2;Day
U43085D2;15/12/2017;13:30:00;16/12/2017;24.39;76.98;Understory;D2;Day
C43085D2;15/12/2017;14:00:00;16/12/2017;26.43;64.54;Canopy;D2;Day
U43085D2;15/12/2017;14:00:00;16/12/2017;23.83;78.66;Understory;D2;Day
C43085D2;15/12/2017;14:30:00;16/12/2017;25.7;66.85;Canopy;D2;Day
U43085D2;15/12/2017;14:30:00;16/12/2017;23.67;79.02;Understory;D2;Day
C43085D2;15/12/2017;15:00:00;16/12/2017;27.31;64.66;Canopy;D2;Day
U43085D2;15/12/2017;15:00:00;16/12/2017;23.42;84.64;Understory;D2;Day
C43085D2;15/12/2017;15:30:00;16/12/2017;25.99;67.77;Canopy;D2;Day
U43085D2;15/12/2017;15:30:00;16/12/2017;23.79;80.25;Understory;D2;Day
C43085D2;15/12/2017;16:00:00;16/12/2017;25.89;70.48;Canopy;D2;Day
U43085D2;15/12/2017;16:00:00;16/12/2017;22.87;84.99;Understory;D2;Day
C43085D2;15/12/2017;16:30:00;16/12/2017;28.99;61.24;Canopy;D2;Day
U43085D2;15/12/2017;16:30:00;16/12/2017;23.28;81.87;Understory;D2;Day
C43085D2;15/12/2017;17:00:00;16/12/2017;26.45;67.61;Canopy;D2;Day
U43085D2;15/12/2017;17:00:00;16/12/2017;22.94;82.84;Understory;D2;Day
C43085D2;15/12/2017;17:30:00;16/12/2017;24.12;73.78;Canopy;D2;Day
U43085D2;15/12/2017;17:30:00;16/12/2017;22.37;84.48;Understory;D2;Day
C43085D2;15/12/2017;18:00:00;16/12/2017;23.21;76.22;Canopy;D2;Day
U43085D2;15/12/2017;18:00:00;16/12/2017;21.87;84.9;Understory;D2;Day
C43085D2;15/12/2017;18:30:00;16/12/2017;24.75;72.43;Canopy;D2;Night
U43085D2;15/12/2017;18:30:00;16/12/2017;21.32;86.93;Understory;D2;Night
C43085D2;15/12/2017;19:00:00;16/12/2017;21.89;78.82;Canopy;D2;Night
U43085D2;15/12/2017;19:00:00;16/12/2017;20.6;85.06;Understory;D2;Night
C43085D2;15/12/2017;19:30:00;16/12/2017;20.96;81.57;Canopy;D2;Night
U43085D2;15/12/2017;19:30:00;16/12/2017;20.22;88.32;Understory;D2;Night
C43085D2;15/12/2017;20:00:00;16/12/2017;19.51;86.24;Canopy;D2;Night
U43085D2;15/12/2017;20:00:00;16/12/2017;19.56;88.37;Understory;D2;Night
C43085D2;15/12/2017;20:30:00;16/12/2017;18.27;91.24;Canopy;D2;Night
U43085D2;15/12/2017;20:30:00;16/12/2017;18.91;90.14;Understory;D2;Night
C43085D2;15/12/2017;21:00:00;16/12/2017;17.65;93.94;Canopy;D2;Night
U43085D2;15/12/2017;21:00:00;16/12/2017;18.39;92.09;Understory;D2;Night
C43085D2;15/12/2017;21:30:00;16/12/2017;17.27;94.63;Canopy;D2;Night
U43085D2;15/12/2017;21:30:00;16/12/2017;18.01;92.74;Understory;D2;Night
C43085D2;15/12/2017;22:00:00;16/12/2017;17.01;95.45;Canopy;D2;Night
U43085D2;15/12/2017;22:00:00;16/12/2017;17.72;93.65;Understory;D2;Night
C43085D2;15/12/2017;22:30:00;16/12/2017;16.8;95.6;Canopy;D2;Night
U43085D2;15/12/2017;22:30:00;16/12/2017;17.51;94.22;Understory;D2;Night
C43085D2;15/12/2017;23:00:00;16/12/2017;16.51;95.66;Canopy;D2;Night
U43085D2;15/12/2017;23:00:00;16/12/2017;17.23;94.36;Understory;D2;Night
C43085D2;15/12/2017;23:30:00;16/12/2017;16.51;96.25;Canopy;D2;Night
U43085D2;15/12/2017;23:30:00;16/12/2017;17.13;94.75;Understory;D2;Night
C43085D2;16/12/2017;00:00:00;16/12/2017;16.68;95.73;Canopy;D2;Night
U43085D2;16/12/2017;00:00:00;16/12/2017;17.13;95.07;Understory;D2;Night
C43085D2;16/12/2017;00:30:00;16/12/2017;16.65;95.64;Canopy;D2;Night
U43085D2;16/12/2017;00:30:00;16/12/2017;17.08;95.31;Understory;D2;Night
C43085D2;16/12/2017;01:00:00;16/12/2017;16.49;95.83;Canopy;D2;Night
U43085D2;16/12/2017;01:00:00;16/12/2017;16.99;95.47;Understory;D2;Night
C43085D2;16/12/2017;01:30:00;16/12/2017;16.56;94.76;Canopy;D2;Night
U43085D2;16/12/2017;01:30:00;16/12/2017;16.99;95.84;Understory;D2;Night
C43085D2;16/12/2017;02:00:00;16/12/2017;16.61;93.83;Canopy;D2;Night
U43085D2;16/12/2017;02:00:00;16/12/2017;16.99;95.78;Understory;D2;Night
C43085D2;16/12/2017;02:30:00;16/12/2017;16.73;92.47;Canopy;D2;Night
U43085D2;16/12/2017;02:30:00;16/12/2017;16.92;95.77;Understory;D2;Night
C43085D2;16/12/2017;03:00:00;16/12/2017;16.7;92.65;Canopy;D2;Night
U43085D2;16/12/2017;03:00:00;16/12/2017;16.82;95.77;Understory;D2;Night
C43085D2;16/12/2017;03:30:00;16/12/2017;16.65;92.95;Canopy;D2;Night
U43085D2;16/12/2017;03:30:00;16/12/2017;16.84;95.82;Understory;D2;Night
C43085D2;16/12/2017;04:00:00;16/12/2017;16.46;94.16;Canopy;D2;Night
U43085D2;16/12/2017;04:00:00;16/12/2017;16.82;96.03;Understory;D2;Night
C43085D2;16/12/2017;04:30:00;16/12/2017;16.27;95.16;Canopy;D2;Night
U43085D2;16/12/2017;04:30:00;16/12/2017;16.63;95.87;Understory;D2;Night
C43085D2;16/12/2017;05:00:00;16/12/2017;16.58;95.65;Canopy;D2;Night
U43085D2;16/12/2017;05:00:00;16/12/2017;16.7;96.46;Understory;D2;Night
C43085D2;16/12/2017;05:30:00;16/12/2017;16.89;95.78;Canopy;D2;Night
U43085D2;16/12/2017;05:30:00;16/12/2017;16.87;96.87;Understory;D2;Night
C43085D2;16/12/2017;06:00:00;16/12/2017;16.87;96.61;Canopy;D2;Night
U43085D2;16/12/2017;06:00:00;16/12/2017;17.03;97.12;Understory;D2;Night
C43085D2;16/12/2017;06:30:00;16/12/2017;16.89;97.21;Canopy;D2;Night
U43085D2;16/12/2017;06:30:00;16/12/2017;17.13;97.25;Understory;D2;Night
C43085D2;16/12/2017;07:00:00;16/12/2017;17.13;97.12;Canopy;D2;Night
U43085D2;16/12/2017;07:00:00;16/12/2017;17.2;97.32;Understory;D2;Night
C43085D2;16/12/2017;07:30:00;16/12/2017;17.53;95.28;Canopy;D2;Night
U43085D2;16/12/2017;07:30:00;16/12/2017;17.32;97.35;Understory;D2;Night
C43085D2;16/12/2017;08:00:00;16/12/2017;18.75;90.45;Canopy;D2;Day
U43085D2;16/12/2017;08:00:00;16/12/2017;17.61;97.43;Understory;D2;Day
C43085D2;16/12/2017;08:30:00;16/12/2017;20.77;79.3;Canopy;D2;Day
U43085D2;16/12/2017;08:30:00;16/12/2017;18.15;97.26;Understory;D2;Day
C43085D2;16/12/2017;09:00:00;16/12/2017;21.6;75.96;Canopy;D2;Day
U43085D2;16/12/2017;09:00:00;16/12/2017;18.89;95.68;Understory;D2;Day
C43085D2;16/12/2017;09:30:00;16/12/2017;23.76;70.24;Canopy;D2;Day
U43085D2;16/12/2017;09:30:00;16/12/2017;19.41;94.4;Understory;D2;Day
C43086D2;16/12/2017;10:00:00;17/12/2017;23.59;73.68;Canopy;D2;Day
U43086D2;16/12/2017;10:00:00;17/12/2017;20.48;92.81;Understory;D2;Day
C43086D2;16/12/2017;10:30:00;17/12/2017;24.82;67.3;Canopy;D2;Day
U43086D2;16/12/2017;10:30:00;17/12/2017;21.34;90.11;Understory;D2;Day
C43086D2;16/12/2017;11:00:00;17/12/2017;27.33;58.21;Canopy;D2;Day
U43086D2;16/12/2017;11:00:00;17/12/2017;22.47;83.72;Understory;D2;Day
C43086D2;16/12/2017;11:30:00;17/12/2017;28.94;54.91;Canopy;D2;Day
U43086D2;16/12/2017;11:30:00;17/12/2017;23.62;83.47;Understory;D2;Day
C43086D2;16/12/2017;12:00:00;17/12/2017;28.62;55.38;Canopy;D2;Day
U43086D2;16/12/2017;12:00:00;17/12/2017;24.58;78.26;Understory;D2;Day
C43086D2;16/12/2017;12:30:00;17/12/2017;28.77;54.7;Canopy;D2;Day
U43086D2;16/12/2017;12:30:00;17/12/2017;25.6;73.36;Understory;D2;Day
C43086D2;16/12/2017;13:00:00;17/12/2017;29.14;52.71;Canopy;D2;Day
U43086D2;16/12/2017;13:00:00;17/12/2017;25.5;75.46;Understory;D2;Day
C43086D2;16/12/2017;13:30:00;17/12/2017;29.44;48.5;Canopy;D2;Day
U43086D2;16/12/2017;13:30:00;17/12/2017;26.33;69.9;Understory;D2;Day
C43086D2;16/12/2017;14:00:00;17/12/2017;30.8;43.43;Canopy;D2;Day
U43086D2;16/12/2017;14:00:00;17/12/2017;28.1;59.26;Understory;D2;Day
C43086D2;16/12/2017;14:30:00;17/12/2017;33.24;36.69;Canopy;D2;Day
U43086D2;16/12/2017;14:30:00;17/12/2017;28.15;57.8;Understory;D2;Day
C43086D2;16/12/2017;15:00:00;17/12/2017;31.64;38.59;Canopy;D2;Day
U43086D2;16/12/2017;15:00:00;17/12/2017;27.75;59.49;Understory;D2;Day
C43086D2;16/12/2017;15:30:00;17/12/2017;31.26;39.29;Canopy;D2;Day
U43086D2;16/12/2017;15:30:00;17/12/2017;28.05;55.14;Understory;D2;Day
C43086D2;16/12/2017;16:00:00;17/12/2017;32.61;39.73;Canopy;D2;Day
U43086D2;16/12/2017;16:00:00;17/12/2017;27.95;55.03;Understory;D2;Day
C43086D2;16/12/2017;16:30:00;17/12/2017;29.92;43.73;Canopy;D2;Day
U43086D2;16/12/2017;16:30:00;17/12/2017;26.4;66.36;Understory;D2;Day
C43086D2;16/12/2017;17:00:00;17/12/2017;34.55;41.08;Canopy;D2;Day
U43086D2;16/12/2017;17:00:00;17/12/2017;25.77;71.8;Understory;D2;Day
C43086D2;16/12/2017;17:30:00;17/12/2017;30.52;48.96;Canopy;D2;Day
U43086D2;16/12/2017;17:30:00;17/12/2017;25.7;75.41;Understory;D2;Day
C43086D2;16/12/2017;18:00:00;17/12/2017;31.36;48.48;Canopy;D2;Day
U43086D2;16/12/2017;18:00:00;17/12/2017;25.09;78.34;Understory;D2;Day
C43086D2;16/12/2017;18:30:00;17/12/2017;33.42;51.55;Canopy;D2;Night
U43086D2;16/12/2017;18:30:00;17/12/2017;25.19;79.68;Understory;D2;Night
C43086D2;16/12/2017;19:00:00;17/12/2017;29.84;63.14;Canopy;D2;Night
U43086D2;16/12/2017;19:00:00;17/12/2017;25.11;82.1;Understory;D2;Night
C43086D2;16/12/2017;19:30:00;17/12/2017;27.36;72.1;Canopy;D2;Night
U43086D2;16/12/2017;19:30:00;17/12/2017;24.51;86.23;Understory;D2;Night
C43086D2;16/12/2017;20:00:00;17/12/2017;25.16;79.91;Canopy;D2;Night
U43086D2;16/12/2017;20:00:00;17/12/2017;23.76;88.58;Understory;D2;Night
C43086D2;16/12/2017;20:30:00;17/12/2017;23.45;86.51;Canopy;D2;Night
U43086D2;16/12/2017;20:30:00;17/12/2017;23.06;90.31;Understory;D2;Night
C43086D2;16/12/2017;21:00:00;17/12/2017;22.8;89.97;Canopy;D2;Night
U43086D2;16/12/2017;21:00:00;17/12/2017;22.51;91.75;Understory;D2;Night
C43086D2;16/12/2017;21:30:00;17/12/2017;22.42;91.83;Canopy;D2;Night
U43086D2;16/12/2017;21:30:00;17/12/2017;22.2;92.89;Understory;D2;Night
C43086D2;16/12/2017;22:00:00;17/12/2017;22.01;93.51;Canopy;D2;Night
U43086D2;16/12/2017;22:00:00;17/12/2017;21.99;93.83;Understory;D2;Night
C43086D2;16/12/2017;22:30:00;17/12/2017;21.84;93.82;Canopy;D2;Night
U43086D2;16/12/2017;22:30:00;17/12/2017;21.8;94.37;Understory;D2;Night
C43086D2;16/12/2017;23:00:00;17/12/2017;21.7;94.69;Canopy;D2;Night
U43086D2;16/12/2017;23:00:00;17/12/2017;21.58;94.6;Understory;D2;Night
C43086D2;16/12/2017;23:30:00;17/12/2017;21.49;94.23;Canopy;D2;Night
U43086D2;16/12/2017;23:30:00;17/12/2017;21.39;95.06;Understory;D2;Night
C43086D2;17/12/2017;00:00:00;17/12/2017;21.06;93.4;Canopy;D2;Night
U43086D2;17/12/2017;00:00:00;17/12/2017;21.18;95.38;Understory;D2;Night
C43086D2;17/12/2017;00:30:00;17/12/2017;20.89;91.46;Canopy;D2;Night
U43086D2;17/12/2017;00:30:00;17/12/2017;20.84;95.13;Understory;D2;Night
C43086D2;17/12/2017;01:00:00;17/12/2017;21.41;87.15;Canopy;D2;Night
U43086D2;17/12/2017;01:00:00;17/12/2017;20.6;95.23;Understory;D2;Night
C43086D2;17/12/2017;01:30:00;17/12/2017;21.53;84.71;Canopy;D2;Night
U43086D2;17/12/2017;01:30:00;17/12/2017;20.48;95.04;Understory;D2;Night
